player,team,position,age,club,games,minutes,goals,assists,cards_yellow,cards_red,shots,shots_on_target,goals_per_shot,goals_per_shot_on_target,minutes_per_game,fouls,fouled,offsides,crosses,interceptions,tackles_won,goals_per_90,assist_per_90,cards_per_fouls_per_90,bad_discipline,age_binned
Júnior Alonso,Paraguay,DF,33,Atlético Mineiro,5,390.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,78.0,3.0,3.0,1.0,2.0,4.0,9.0,0.0,0.0,0.23076923076923078,0.23076923076923078,31-35
Kaku,Paraguay,MF,31,Unattached,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Matías Galarza,Paraguay,MF,24,Atlanta Utd,4,388.0,1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,97.0,10.0,9.0,0.0,4.0,7.0,11.0,0.23195876288659795,0.23195876288659795,0.4639175257731959,0.4639175257731959,21-25
Mauricio,Paraguay,MF,25,Palmeiras,4,173.0,1.0,0.0,0.0,0.0,4.0,3.0,0.25,0.3333333333333333,43.0,3.0,3.0,0.0,11.0,1.0,6.0,0.5202312138728323,0.0,0.0,0.0,21-25
Miguel Almirón,Paraguay,MF,32,Atlanta Utd,4,282.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,,71.0,2.0,7.0,0.0,4.0,3.0,7.0,0.0,0.0,0.6382978723404256,1.2765957446808511,31-35
Omar Alderete,Paraguay,DF,29,Sunderland,4,320.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,80.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26-30
Orlando Gill,Paraguay,GK,26,San Lorenzo,5,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,96.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Ramón Sosa,Paraguay,FW,26,Palmeiras,1,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Álex Arce,Paraguay,FW,30,Ind. Rivadavia,2,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,27.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6981132075471697,1.6981132075471697,26-30
Bernardo Silva,Portugal,MF,31,Manchester City,4,97.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,,24.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8556701030927836,1.8556701030927836,31-35
Bruno Fernandes,Portugal,MF,31,Manchester Utd,5,422.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,84.0,2.0,8.0,1.0,22.0,0.0,5.0,0.0,0.2132701421800948,0.0,0.0,31-35
Cristiano Ronaldo,Portugal,FW,41,Al-Nassr,5,440.0,3.0,0.0,0.0,0.0,18.0,9.0,0.11,0.3333333333333333,88.0,2.0,5.0,6.0,0.0,1.0,1.0,0.6136363636363636,0.0,0.0,0.0,
Diogo Costa,Portugal,GK,26,Porto,5,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Diogo Dalot,Portugal,DF,27,Manchester Utd,2,65.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,33.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,26-30
Francisco Conceição,Portugal,MF,23,Juventus,4,126.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,32.0,1.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,21-25
Francisco Trincão,Portugal,FW,26,Sporting CP,1,28.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,28.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Gonçalo Ramos,Portugal,FW,24,PSG,2,36.0,1.0,0.0,0.0,0.0,2.0,1.0,0.5,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,21-25
João Cancelo,Portugal,DF,32,Barcelona,5,312.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,,62.0,6.0,2.0,1.0,17.0,5.0,4.0,0.0,0.28846153846153844,0.0,0.0,31-35
João Félix,Portugal,MF,26,Al-Nassr,3,201.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,67.0,3.0,6.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,26-30
João Neves,Portugal,MF,21,PSG,5,390.0,1.0,0.0,0.0,0.0,3.0,1.0,0.33,1.0,78.0,1.0,4.0,0.0,2.0,4.0,7.0,0.23076923076923078,0.0,0.0,0.0,21-25
Matheus Nunes,Portugal,DF,27,Manchester City,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Nuno Mendes,Portugal,DF,23,PSG,5,395.0,1.0,0.0,0.0,0.0,3.0,1.0,0.33,1.0,79.0,3.0,12.0,1.0,19.0,0.0,6.0,0.22784810126582278,0.0,0.0,0.0,21-25
Nélson Semedo,Portugal,DF,32,Fenerbahçe,4,127.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,32.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.7086614173228346,0.7086614173228346,31-35
Pedro Neto,Portugal,MF,26,Chelsea,5,350.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,70.0,4.0,4.0,0.0,13.0,0.0,2.0,0.0,0.2571428571428571,0.0,0.0,26-30
Rafael Leão,Portugal,MF,27,Milan,5,158.0,1.0,1.0,0.0,0.0,4.0,1.0,0.25,1.0,32.0,1.0,2.0,0.0,7.0,2.0,0.0,0.569620253164557,0.569620253164557,0.0,0.0,26-30
Renato Veiga,Portugal,DF,22,Villarreal,5,450.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,,90.0,5.0,3.0,0.0,0.0,6.0,1.0,0.0,0.0,0.4,0.4,21-25
Rúben Dias,Portugal,DF,29,Manchester City,4,360.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,90.0,6.0,3.0,0.0,0.0,5.0,3.0,0.0,0.0,0.25,0.25,26-30
Rúben Neves,Portugal,MF,29,Al-Hilal,2,55.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Samu Costa,Portugal,MF,25,Mallorca,1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21-25
Tomás Araújo,Portugal,DF,24,Benfica,1,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,90.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,21-25
Vitinha,Portugal,MF,26,PSG,5,376.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,75.0,4.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26-30
Abdulaziz Hatem,Qatar,MF,36,Unattached,1,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36-40
Ahmed Al-Ganehi,Qatar,FW,25,Unattached,1,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,36.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,21-25
Ahmed Alaaeldin,Qatar,FW,33,Unattached,2,43.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,22.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31-35
Ahmed Fathy,Qatar,MF,33,Unattached,3,150.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,50.0,2.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.2000000000000002,1.2000000000000002,31-35
Akram Afif,Qatar,FW,29,Unattached,3,238.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,79.0,0.0,4.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Al-Hashmi Al-Hussain,Qatar,MF,22,Unattached,1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,32.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,21-25
Almoez Ali,Qatar,FW,29,Unattached,1,19.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Assim Madibo,Qatar,MF,29,Unattached,2,131.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,66.0,2.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.6870229007633587,2.0610687022900764,26-30
Ayoub Al-Oui,Qatar,DF,21,Unattached,2,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,75.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21-25
Boualem Khoukhi,Qatar,DF,35,Unattached,3,270.0,1.0,0.0,0.0,0.0,3.0,1.0,0.33,1.0,90.0,2.0,1.0,0.0,2.0,3.0,3.0,0.33333333333333337,0.0,0.0,0.0,31-35
Edmilson Junior,Qatar,MF,31,Unattached,3,210.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,70.0,4.0,2.0,1.0,4.0,0.0,1.0,0.0,0.4285714285714286,0.0,0.0,31-35
Hassan Al-Haydos,Qatar,MF,35,Unattached,2,57.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5789473684210527,0.0,0.0,0.0,31-35
Homam Ahmed,Qatar,DF,26,Cultural Leonesa,2,122.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,,61.0,4.0,0.0,0.0,3.0,3.0,1.0,0.0,0.7377049180327869,0.7377049180327869,2.2131147540983607,26-30
Issa Laye,Qatar,MF,28,Unattached,3,270.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,90.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26-30
Jassem Gaber,Qatar,MF,24,Unattached,3,149.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,50.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.6040268456375839,0.6040268456375839,21-25
Karim Boudiaf,Qatar,MF,35,Unattached,2,102.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Lucas Mendes,Qatar,DF,35,Unattached,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Mahmoud Abunada,Qatar,GK,26,Unattached,3,270.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,90.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.33333333333333337,26-30
Mohamed Manai,Qatar,DF,23,Unattached,3,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21-25
Ró-Ró,Qatar,DF,35,Unattached,3,270.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,90.0,1.0,7.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,31-35
Sultan Al-Brake,Qatar,DF,30,Unattached,2,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.0,2.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,26-30
Yusuf Abdurisag,Qatar,FW,26,Unattached,2,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,26-30
Abdulelah Al-Amri,Saudi Arabia,DF,29,Unattached,3,239.0,1.0,0.0,1.0,0.0,4.0,2.0,0.25,0.5,80.0,1.0,0.0,0.0,1.0,4.0,2.0,0.37656903765690375,0.0,0.37656903765690375,0.37656903765690375,26-30
Abdullah Al-Hamdan,Saudi Arabia,FW,26,Al-Nassr,3,71.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,24.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Abdullah Al-Khaibari,Saudi Arabia,MF,29,Al-Nassr,3,180.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,60.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26-30
Alaa Al Hejji,Saudi Arabia,MF,30,Neom,2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26-30
Ali Lajami,Saudi Arabia,DF,30,Al-Hilal,3,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,50.0,0.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,26-30
Firas Al-Buraikan,Saudi Arabia,FW,26,Al-Ahli,3,238.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,79.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.37815126050420167,0.37815126050420167,26-30
Hassan Al Tambakti,Saudi Arabia,DF,27,Al-Hilal,3,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,71.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,26-30
Khalid Al Ghannam,Saudi Arabia,MF,25,Al-Ettifaq,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Mohamed Kanno,Saudi Arabia,MF,31,Al-Hilal,3,225.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,75.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.4,0.4,31-35
Mohammed Abu Al-Shamat,Saudi Arabia,MF,23,Al-Qadsiah,3,136.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,2.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,21-25
Mohammed Al-Owais,Saudi Arabia,GK,34,Al-Ula,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Moteb Al-Harbi,Saudi Arabia,DF,26,Al-Hilal,3,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,63.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,26-30
Musab Al Juwayr,Saudi Arabia,MF,22,Al-Qadsiah,3,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,51.0,1.0,1.0,2.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,21-25
Nasser Al-Dawsari,Saudi Arabia,MF,27,Al-Hilal,3,207.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,69.0,7.0,2.0,0.0,1.0,4.0,4.0,0.0,0.0,0.43478260869565216,0.43478260869565216,26-30
Nawaf Boushal,Saudi Arabia,DF,26,Al-Nassr,2,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26-30
Salem Al-Dawsari,Saudi Arabia,MF,34,Al-Hilal,3,245.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,82.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,0.3673469387755102,0.3673469387755102,31-35
Saud Abdulhamid,Saudi Arabia,DF,26,Lens,3,269.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,90.0,4.0,2.0,0.0,5.0,2.0,9.0,0.0,0.0,0.33457249070631967,0.33457249070631967,26-30
Sultan Mendash,Saudi Arabia,MF,31,Al-Hilal,1,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,65.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,31-35
Aaron Hickey,Scotland,DF,24,Brentford,1,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,74.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.2162162162162162,1.2162162162162162,21-25
Andy Robertson,Scotland,DF,32,Liverpool,3,225.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,75.0,3.0,1.0,0.0,10.0,2.0,1.0,0.0,0.0,0.4,0.4,31-35
Angus Gunn,Scotland,GK,30,Nottingham,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Anthony Ralston,Scotland,DF,27,Celtic,2,11.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Ben Gannon-Doak,Scotland,MF,20,Bournemouth,3,186.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,62.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,16-20
Ché Adams,Scotland,FW,29,Torino,3,145.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,48.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Findlay Curtis,Scotland,MF,19,Kilmarnock,2,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,10.0,16-20
Grant Hanley,Scotland,DF,34,Hibernian,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,31-35
Jack Hendry,Scotland,DF,31,Al-Ettifaq,3,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,31-35
John McGinn,Scotland,MF,31,Aston Villa,3,259.0,1.0,0.0,0.0,0.0,3.0,1.0,0.33,1.0,86.0,2.0,11.0,0.0,10.0,0.0,0.0,0.3474903474903475,0.0,0.0,0.0,31-35
Kenny McLean,Scotland,MF,34,Norwich City,3,118.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,39.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.7627118644067796,0.7627118644067796,31-35
Kieran Tierney,Scotland,MF,29,Celtic,2,104.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,52.0,3.0,2.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,26-30
Lawrence Shankland,Scotland,FW,30,Hearts,2,171.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,86.0,5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26-30
Lewis Ferguson,Scotland,MF,26,Bologna,3,270.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,90.0,5.0,10.0,0.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,26-30
Lyndon Dykes,Scotland,FW,30,Charlton Athletic,2,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,18.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Nathan Patterson,Scotland,DF,24,Everton,3,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62.0,2.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,21-25
Ross Stewart,Scotland,FW,29,Southampton,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Ryan Christie,Scotland,MF,31,Bournemouth,3,95.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,32.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.9473684210526315,0.9473684210526315,31-35
Scott McKenna,Scotland,DF,29,Dinamo Zagreb,1,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Scott McTominay,Scotland,MF,29,Napoli,3,270.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,26-30
Abdoulaye Seck,Senegal,DF,34,Unattached,1,57.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5789473684210527,1.5789473684210527,1.5789473684210527,31-35
Assane Diao,Senegal,MF,20,Como,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16-20
Bamba Dieng,Senegal,FW,26,Lorient,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Bara Sapoko Ndiaye,Senegal,MF,18,Bayern Munich,1,26.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16-20
El Hadji Malick Diouf,Senegal,DF,21,West Ham,3,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.0,2.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,21-25
Habib Diarra,Senegal,MF,22,Sunderland,3,143.0,2.0,0.0,0.0,0.0,4.0,2.0,0.5,1.0,48.0,2.0,2.0,0.0,1.0,1.0,2.0,1.2587412587412588,0.0,0.0,0.0,21-25
Ibrahim Mbaye,Senegal,MF,18,PSG,4,157.0,1.0,0.0,0.0,0.0,4.0,1.0,0.25,1.0,39.0,0.0,2.0,0.0,9.0,1.0,0.0,0.5732484076433121,0.0,0.0,0.0,16-20
Idrissa Gueye,Senegal,MF,36,Everton,4,361.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,90.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,36-40
Iliman Ndiaye,Senegal,FW,26,Everton,3,114.0,1.0,2.0,0.0,0.0,3.0,2.0,0.33,0.5,38.0,2.0,1.0,0.0,2.0,2.0,0.0,0.7894736842105263,1.5789473684210527,0.0,0.0,26-30
Ismail Jakobs,Senegal,DF,26,Galatasaray,3,219.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,73.0,2.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,26-30
Ismaila Sarr,Senegal,MF,28,Crystal Palace,4,364.0,4.0,1.0,0.0,0.0,17.0,6.0,0.24,0.6666666666666666,91.0,1.0,9.0,2.0,2.0,2.0,1.0,0.989010989010989,0.24725274725274726,0.0,0.0,26-30
Kalidou Koulibaly,Senegal,DF,34,Al-Hilal,2,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,81.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,31-35
Krépin Diatta,Senegal,DF,27,Monaco,4,390.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,98.0,4.0,6.0,0.0,12.0,3.0,10.0,0.0,0.0,0.0,0.0,26-30
Lamine Camara,Senegal,MF,22,Monaco,4,248.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,,62.0,5.0,3.0,0.0,7.0,2.0,1.0,0.0,0.3629032258064516,0.3629032258064516,0.3629032258064516,21-25
Mory Diaw,Senegal,GK,32,Le Havre,3,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,79.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Moussa Niakhaté,Senegal,DF,30,Lyon,4,390.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,98.0,3.0,6.0,0.0,2.0,4.0,1.0,0.0,0.23076923076923078,0.0,0.0,26-30
Nicolas Jackson,Senegal,FW,24,Bayern Munich,4,234.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,59.0,2.0,0.0,5.0,1.0,1.0,2.0,0.0,0.38461538461538464,0.0,0.0,21-25
Pape Gueye,Senegal,MF,27,Villarreal,4,234.0,2.0,1.0,1.0,0.0,8.0,3.0,0.25,0.6666666666666666,59.0,4.0,2.0,0.0,3.0,4.0,1.0,0.7692307692307693,0.38461538461538464,0.38461538461538464,0.38461538461538464,26-30
Pape Matar Sarr,Senegal,MF,23,Tottenham,2,67.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,34.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21-25
Pathé Ciss,Senegal,DF,32,Rayo Vallecano,4,184.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Sadio Mané,Senegal,MF,34,Al-Nassr,4,362.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,91.0,4.0,10.0,3.0,13.0,3.0,2.0,0.0,0.24861878453038672,0.0,0.0,31-35
Édouard Mendy,Senegal,GK,34,Al-Ahli,2,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31-35
Aubrey Modiba,South Africa,DF,30,Sundowns,4,346.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,87.0,4.0,6.0,2.0,11.0,4.0,5.0,0.0,0.0,0.26011560693641617,0.26011560693641617,26-30
Evidence Makgopa,South Africa,FW,26,Orlando Pirates,4,215.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,54.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,26-30
Ime Okon,South Africa,DF,22,Hannover 96,4,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,90.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,21-25
Iqraam Rayners,South Africa,FW,30,Sundowns,4,161.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,40.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26-30
Jayden Adams,South Africa,MF,25,Sundowns,3,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,39.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21-25
Kamogelo Sebelebele,South Africa,DF,23,Orlando Pirates,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
Khuliso Mudau,South Africa,DF,31,Sundowns,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,90.0,4.0,10.0,1.0,3.0,11.0,8.0,0.0,0.0,0.0,0.0,31-35
Lyle Foster,South Africa,FW,25,Burnley,1,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,55.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21-25
